"JOUR","CODE_STIF_TRNS","CODE_STIF_RES","CODE_STIF_ARRET","LIBELLE_ARRET","ID_REFA_LDA","CATEGORIE_TITRE","NB_VALD","Month","Year","Weekday","is_holiday"
2022-10-17,810,802,427,"BOURGET",72641,"NAVIGO JOUR",25,"Oct",2022,"Monday",FALSE
2019-08-21,100,110,641,"PICPUS",71639,"IMAGINE R",189,"Aug",2019,"Wednesday",FALSE
2018-11-29,800,803,450,"LES GRESILLONS",72225,"NAVIGO",5,"Nov",2018,"Thursday",FALSE
2023-01-12,810,802,327,"GENTILLY",70543,"NAVIGO",127,"Jan",2023,"Thursday",FALSE
2020-08-01,100,110,683,"PORTE D'AUTEUIL",71169,"TST",31,"Aug",2020,"Saturday",FALSE
2021-01-17,800,854,391,"LA CELLE-SAINT-CLOUD",64251,"AMETHYSTE",6,"Jan",2021,"Sunday",FALSE
2019-11-17,100,110,769,"SAINT-LAZARE",73688,"AMETHYSTE",1084,"Nov",2019,"Sunday",FALSE
2023-03-19,800,854,304,"GARCHES MARNES",70713,"FGT",5,"Mar",2023,"Sunday",FALSE
2021-06-24,100,110,188,"CITE",71223,"FGT",121,"Jun",2021,"Thursday",FALSE
2020-05-28,100,110,741,"ROBESPIERRE",71725,"AMETHYSTE",167,"May",2020,"Thursday",FALSE
2023-04-08,800,850,576,"NANGIS",62168,"NAVIGO JOUR",5,"Apr",2023,"Saturday",TRUE
2022-09-12,100,110,781,"SAINT-SULPICE ",71202,"FGT",100,"Sep",2022,"Monday",FALSE
2022-10-01,810,802,617,"PALAISEAU-VIL.",63067,"FGT",15,"Oct",2022,"Saturday",FALSE
2021-05-24,800,803,177,"CHAVILLE-VELIZY",69487,"NAVIGO",5,"May",2021,"Monday",TRUE
2017-10-24,800,854,455,"LES VALLEES",72177,"TST",35,"Oct",2017,"Tuesday",FALSE
2017-05-13,800,854,346,"HERBLAY",65897,"TST",65,"May",2017,"Saturday",FALSE
2021-07-09,810,802,520,"MASSY-PALAISEAU",63244,"FGT",555,"Jul",2021,"Friday",FALSE
2022-07-30,800,803,518,"MAROLLES",59948,"NAVIGO JOUR",5,"Jul",2022,"Saturday",FALSE
2020-10-16,100,110,84,"BOISSIERE",71301,"AUTRE TITRE",183,"Oct",2020,"Friday",FALSE
2017-10-29,810,802,404,"LA PLAINE-STADE DE FRANCE",72211,"TST",866,"Oct",2017,"Sunday",FALSE
2018-06-27,800,854,17,"ANDRESY",65542,"TST",11,"Jun",2018,"Wednesday",FALSE
2022-10-28,810,802,790,"SCEAUX        ",74265,"NAVIGO",25,"Oct",2022,"Friday",FALSE
2020-03-30,100,110,879,"VAVIN",71117,"AMETHYSTE",5,"Mar",2020,"Monday",FALSE
2018-05-06,800,854,346,"HERBLAY",65897,"IMAGINE R",149,"May",2018,"Sunday",FALSE
2020-01-30,800,852,553,"MONTFORT-L'AMAURY-MERE",63955,"NAVIGO",5,"Jan",2020,"Thursday",FALSE
2020-06-03,800,852,432,"LE PERRAY",62804,"NON DEFINI",5,"Jun",2020,"Wednesday",FALSE
2021-10-26,800,852,458,"LES-ESSARTS-LE-ROI",63240,"TST",17,"Oct",2021,"Tuesday",FALSE
2018-07-14,100,110,583,"NATION",71673,"FGT",449,"Jul",2018,"Saturday",TRUE
2019-04-08,100,110,691,"PORTE DE LA CHAPELLE",72064,"TST",984,"Apr",2019,"Monday",FALSE
2018-11-18,100,110,769,"SAINT-LAZARE",73688,"NAVIGO JOUR",45,"Nov",2018,"Sunday",FALSE
2020-11-16,100,110,372,"JASMIN",73657,"TST",148,"Nov",2020,"Monday",FALSE
2021-09-12,100,110,35,"AUBERVILLIERS-PANTIN (QUATRE CHEMINS)",72460,"AUTRE TITRE",242,"Sep",2021,"Sunday",FALSE
2022-04-05,100,110,311,"AUSTERLITZ",71135,"NAVIGO JOUR",52,"Apr",2022,"Tuesday",FALSE
2022-04-04,100,110,764,"SAINT-FARGEAU",71860,"NAVIGO",21,"Apr",2022,"Monday",FALSE
2022-12-22,800,854,831,"ST NOM LA BRETE",64382,"NAVIGO",14,"Dec",2022,"Thursday",FALSE
2023-02-08,100,110,721,"RAMBUTEAU",71273,"AUTRE TITRE",967,"Feb",2023,"Wednesday",FALSE
2017-03-10,810,801,439,"LE VESINET-LE PECQ",64582,"AUTRE TITRE",91,"Mar",2017,"Friday",FALSE
2019-08-01,100,110,650,"PLACE DES FETES",71885,"IMAGINE R",592,"Aug",2019,"Thursday",FALSE
2021-12-28,100,110,220,"COURONNES",71834,"AMETHYSTE",636,"Dec",2021,"Tuesday",FALSE
2018-09-02,810,801,70,"VAL-D'EUROPE",68266,"NAVIGO JOUR",30,"Sep",2018,"Sunday",FALSE
2021-10-09,100,110,12,"ECOLE VETERINAIRE DE MAISONS-ALFORT",70522,"AUTRE TITRE",434,"Oct",2021,"Saturday",FALSE
2022-10-10,100,110,686,"PTE CHARENTON ",71579,"NON DEFINI",167,"Oct",2022,"Monday",FALSE
2018-10-14,800,804,894,"VILLABE",60124,"FGT",8,"Oct",2018,"Sunday",FALSE
2020-12-17,810,801,841,"SUCY-BONNEUIL",72929,"NAVIGO JOUR",14,"Dec",2020,"Thursday",FALSE
2017-05-22,800,803,829,"SAINT-MICHEL-SUR-ORGE",60536,"AUTRE TITRE",98,"May",2017,"Monday",FALSE
2019-01-10,800,803,257,"EPINAY-SUR-ORGE",60915,"NAVIGO",34,"Jan",2019,"Thursday",FALSE
2018-12-06,800,854,365,"ISSOU-PORCHEVILLE",65668,"NAVIGO",85,"Dec",2018,"Thursday",FALSE
2017-11-05,800,803,828,"SAINT-MICHEL NOTRE DAME",73620,"IMAGINE R",1430,"Nov",2017,"Sunday",FALSE
2019-03-27,800,853,260,"EPLUCHES",66915,"AMETHYSTE",5,"Mar",2019,"Wednesday",FALSE
2018-10-30,100,110,282,"FELIX FAURE",71137,"IMAGINE R",671,"Oct",2018,"Tuesday",FALSE
2017-10-13,800,852,592,"NEZEL-AULNAY",64945,"AUTRE TITRE",5,"Oct",2017,"Friday",FALSE
2023-04-14,100,110,199,"CONCORDE",71298,"NAVIGO JOUR",127,"Apr",2023,"Friday",FALSE
2022-10-10,100,110,1008,"LES COURTILLES",72286,"FGT",612,"Oct",2022,"Monday",FALSE
2022-08-03,100,110,476,"LOUIS BLANC   ",71407,"TST",333,"Aug",2022,"Wednesday",FALSE
2019-11-02,100,110,691,"PORTE DE LA CHAPELLE",72064,"NON DEFINI",212,"Nov",2019,"Saturday",FALSE
2020-09-30,100,110,210,"CORENTIN-CELTON",70990,"NON DEFINI",278,"Sep",2020,"Wednesday",FALSE
2017-02-24,800,853,143,"CHAMP DE COURSES D'ENGHIEN",65663,"TST",113,"Feb",2017,"Friday",FALSE
2019-05-07,100,110,759,"SAINT-AUGUSTIN",73690,"AUTRE TITRE",5,"May",2019,"Tuesday",FALSE
2020-05-18,810,801,116,"BRY-SUR-MARNE",73166,"NAVIGO",54,"May",2020,"Monday",FALSE
2022-03-10,100,110,879,"VAVIN",71117,"FGT",103,"Mar",2022,"Thursday",FALSE
2022-08-05,800,804,437,"VERT DE MAISONS",73624,"IMAGINE R",347,"Aug",2022,"Friday",FALSE
2018-09-06,800,800,1202,"EPINAY VIL T11",65227,"TST",5,"Sep",2018,"Thursday",FALSE
2022-04-30,100,110,1007,"LES AGNETTES-ASNIERES-GENNEVILLIERS",72240,"AMETHYSTE",141,"Apr",2022,"Saturday",FALSE
2021-07-26,800,854,455,"LES VALLEES",72177,"FGT",79,"Jul",2021,"Monday",FALSE
2018-10-16,810,802,429,"LE GUICHET",63025,"IMAGINE R",874,"Oct",2018,"Tuesday",FALSE
2020-09-18,100,110,722,"RANELAGH",71243,"NON DEFINI",162,"Sep",2020,"Friday",FALSE
2021-03-24,100,110,107,"BREGUET-SABIN",73621,"FGT",107,"Mar",2021,"Wednesday",FALSE
2018-10-28,800,803,632,"PEREIRE-LEVALLOIS",71453,"NAVIGO",5,"Oct",2018,"Sunday",FALSE
2021-06-15,100,110,279,"FAIDHERBE-CHALIGNY",74001,"NAVIGO",113,"Jun",2021,"Tuesday",FALSE
2017-05-04,100,110,300,"GALLIENI (PARC DE BAGNOLET)",71817,"AUTRE TITRE",231,"May",2017,"Thursday",FALSE
2022-09-27,100,110,104,"BOURSE        ",73635,"TST",296,"Sep",2022,"Tuesday",FALSE
2017-04-12,800,854,884,"VERSAILLES RIVE DROITE",64021,"AUTRE TITRE",132,"Apr",2017,"Wednesday",FALSE
2021-02-21,100,110,736,"RICHARD LENOIR",73648,"AUTRE TITRE",76,"Feb",2021,"Sunday",FALSE
2018-03-19,100,110,21,"ANVERS",71419,"FGT",363,"Mar",2018,"Monday",FALSE
2017-10-03,810,802,523,"MASSY-VERRIERES",63320,"NAVIGO",15,"Oct",2017,"Tuesday",FALSE
2017-08-03,100,110,113,"BROCHANT",73661,"NAVIGO",35,"Aug",2017,"Thursday",FALSE
2021-03-18,100,110,659,"POISSONNIERE",71363,"NAVIGO JOUR",8,"Mar",2021,"Thursday",FALSE
2017-10-05,800,803,540,"MEUDON-VAL-FLEURY",70412,"NAVIGO",5,"Oct",2017,"Thursday",FALSE
2018-02-06,100,110,49,"BARBES-ROCHECHOUART",71426,"AMETHYSTE",992,"Feb",2018,"Tuesday",FALSE
2020-12-27,100,110,301,"GAMBETTA",71808,"IMAGINE R",404,"Dec",2020,"Sunday",FALSE
2023-04-27,100,110,299,"GAITE",73675,"FGT",156,"Apr",2023,"Thursday",FALSE
2021-12-28,800,854,435,"LE STADE",72287,"NON DEFINI",71,"Dec",2021,"Tuesday",FALSE
2020-02-29,100,110,98,"RUE DES BOULETS",71694,"FGT",151,"Feb",2020,"Saturday",FALSE
2021-05-14,100,110,244,"DUGOMMIER",71606,"AUTRE TITRE",125,"May",2021,"Friday",FALSE
2020-07-23,100,110,920,"VOLTAIRE (LEON BLUM)",71750,"AUTRE TITRE",202,"Jul",2020,"Thursday",FALSE
2021-06-22,100,110,671,"PONT DE SEVRES",70698,"NON DEFINI",764,"Jun",2021,"Tuesday",FALSE
2020-12-28,810,802,743,"AEROPORT CHARLES DE GAULLE 1",73596,"NON DEFINI",41,"Dec",2020,"Monday",FALSE
2021-12-31,800,803,137,"CHAMARANDE",59734,"NAVIGO",41,"Dec",2021,"Friday",FALSE
2020-01-25,800,803,818,"SAINTE-GENEVIEVE-DES-BOIS",60785,"NON DEFINI",37,"Jan",2020,"Saturday",FALSE
2021-09-02,800,804,901,"VILLENEUVE-SAINT-GEORGES",69568,"AMETHYSTE",240,"Sep",2021,"Thursday",FALSE
2020-01-15,800,803,670,"PONT DE RUNGIS",69677,"IMAGINE R",33,"Jan",2020,"Wednesday",FALSE
2019-11-18,100,110,30,"ASSEMBLEE NATIONALE",73642,"TST",50,"Nov",2019,"Monday",FALSE
2022-11-09,800,852,190,"CLAMART",70505,"NAVIGO",39,"Nov",2022,"Wednesday",FALSE
2020-09-10,800,851,83,"BOIS-LE-ROI",61727,"NAVIGO",548,"Sep",2020,"Thursday",FALSE
2022-11-17,100,110,736,"RICHARD LENOIR",73648,"AUTRE TITRE",697,"Nov",2022,"Thursday",FALSE
2022-01-24,100,110,792,"SENTIER",73634,"NAVIGO JOUR",13,"Jan",2022,"Monday",FALSE
2022-04-08,800,854,712,"PUTEAUX",71422,"AUTRE TITRE",5,"Apr",2022,"Friday",FALSE
2023-03-11,100,110,555,"MONTGALLET",71631,"NON DEFINI",114,"Mar",2023,"Saturday",FALSE
2023-01-17,800,803,40,"AVENUE DU PRESIDENT KENNEDY",71212,"AMETHYSTE",29,"Jan",2023,"Tuesday",FALSE
2018-03-01,800,803,522,"MASSY-PALAISEAU",63244,"FGT",173,"Mar",2018,"Thursday",FALSE
2019-06-02,100,110,777,"SAINT-PAUL (LE MARAIS)",71222,"TST",199,"Jun",2019,"Sunday",FALSE
2022-10-30,800,804,672,"PONTHIERRY",61976,"IMAGINE R",41,"Oct",2022,"Sunday",FALSE
2021-08-31,800,803,380,"JOUY-EN-JOSAS",63523,"IMAGINE R",73,"Aug",2021,"Tuesday",FALSE
2018-07-12,800,853,470,"L'ISLE-ADAM-PARMAIN",67172,"IMAGINE R",85,"Jul",2018,"Thursday",FALSE
2021-11-12,100,110,197,"COMMERCE",71132,"AMETHYSTE",186,"Nov",2021,"Friday",FALSE
2018-06-18,810,801,869,"VAL-DE-FONTENAY",71718,"FGT",953,"Jun",2018,"Monday",FALSE
2018-10-11,100,110,555,"MONTGALLET",71631,"IMAGINE R",803,"Oct",2018,"Thursday",FALSE
2023-01-03,100,110,476,"LOUIS BLANC",71407,"NAVIGO",89,"Jan",2023,"Tuesday",FALSE
2017-03-29,800,803,380,"JOUY-EN-JOSAS",63523,"NAVIGO",417,"Mar",2017,"Wednesday",FALSE
2023-04-13,100,110,372,"JASMIN",73657,"TST",372,"Apr",2023,"Thursday",FALSE
2023-04-29,100,110,548,"MIROMESNIL",71346,"NAVIGO JOUR",18,"Apr",2023,"Saturday",FALSE
2022-03-24,810,801,438,"LE VESINET-CENTRE",64514,"TST",177,"Mar",2022,"Thursday",FALSE
2018-08-17,800,850,567,"MONTRY-CONDE",68582,"IMAGINE R",5,"Aug",2018,"Friday",FALSE
2017-06-12,100,110,1134,"M. MONTROUGE  ",70586,"TST",342,"Jun",2017,"Monday",FALSE
2022-11-07,800,803,141,"CHAMP DE MARS-TOUR EIFFEL",73844,"AUTRE TITRE",85,"Nov",2022,"Monday",FALSE
2021-05-03,800,803,756,"FRATERNELLE",69633,"FGT",6,"May",2021,"Monday",FALSE
2020-10-25,100,110,542,"MICHEL-ANGE-AUTEUIL",71206,"IMAGINE R",280,"Oct",2020,"Sunday",FALSE
2018-08-17,800,853,143,"CHAMP DE COURSES D'ENGHIEN",65663,"FGT",16,"Aug",2018,"Friday",FALSE
2019-10-15,800,851,139,"CHAMPAGNE-SUR-SEINE",61537,"TST",56,"Oct",2019,"Tuesday",FALSE
2019-04-22,800,853,637,"PERSAN-BEAUMONT",67292,"IMAGINE R",223,"Apr",2019,"Monday",FALSE
2019-02-01,800,852,813,"SAINT-CYR",73731,"IMAGINE R",1034,"Feb",2019,"Friday",FALSE
2019-11-01,800,852,938,"SAINT-QUENTIN-EN-YVELINES",63812,"NON DEFINI",26,"Nov",2019,"Friday",TRUE
2020-10-19,800,850,711,"PROVINS",62139,"NAVIGO JOUR",5,"Oct",2020,"Monday",FALSE
2020-07-26,100,110,714,"PYRAMIDES",73788,"TST",103,"Jul",2020,"Sunday",FALSE
2019-06-21,100,110,14,"ALMA-MARCEAU",71290,"TST",353,"Jun",2019,"Friday",FALSE
2019-02-15,800,850,866,"VAIRES-TORCY",68419,"AUTRE TITRE",5,"Feb",2019,"Friday",FALSE
2022-04-25,100,110,718,"QUAI DE LA RAPEE",71637,"TST",117,"Apr",2022,"Monday",FALSE
2021-11-30,100,110,504,"MALAKOFF-PLATEAU DE VANVES",73766,"AMETHYSTE",110,"Nov",2021,"Tuesday",FALSE
2020-07-17,800,804,530,"MELUN",61926,"AUTRE TITRE",5,"Jul",2020,"Friday",FALSE
2017-04-22,800,854,191,"CLICHY-LEVALLOIS",72073,"TST",115,"Apr",2017,"Saturday",FALSE
2019-05-12,100,110,552,"MONCEAU",73671,"NAVIGO JOUR",5,"May",2019,"Sunday",FALSE
2017-04-22,800,854,394,"LA DEFENSE-GRANDE ARCHE",71517,"FGT",627,"Apr",2017,"Saturday",FALSE
2023-03-05,810,801,913,"VINCENNES",71651,"NON DEFINI",152,"Mar",2023,"Sunday",FALSE
2021-09-20,100,110,93,"BOTZARIS",71906,"IMAGINE R",459,"Sep",2021,"Monday",FALSE
2021-01-18,100,110,35,"AUBERVILLIERS-PANTIN (QUATRE CHEMINS)",72460,"NAVIGO",87,"Jan",2021,"Monday",FALSE
2020-03-21,100,110,552,"MONCEAU",73671,"NAVIGO",12,"Mar",2020,"Saturday",FALSE
2020-01-03,810,801,438,"LE VESINET-CENTRE",64514,"NAVIGO",35,"Jan",2020,"Friday",FALSE
2021-01-13,100,110,370,"JACQUES BONSERGENT",71322,"AMETHYSTE",143,"Jan",2021,"Wednesday",FALSE
2019-05-13,800,854,111,"BREVAL",65051,"NAVIGO",301,"May",2019,"Monday",FALSE
2018-09-01,810,802,429,"LE GUICHET",63025,"NAVIGO JOUR",5,"Sep",2018,"Saturday",FALSE
2022-05-07,800,853,961,"SAINT-OUEN-L'AUMONE-LIESSE",66659,"IMAGINE R",94,"May",2022,"Saturday",FALSE
2022-10-18,800,854,455,"VALLEES",72177,"TST",157,"Oct",2022,"Tuesday",FALSE
2017-11-03,800,854,86,"BOISSY-L'AILLERIE",67056,"NAVIGO",116,"Nov",2017,"Friday",FALSE
2019-03-23,100,110,66,"BERCY",71607,"NAVIGO JOUR",20,"Mar",2019,"Saturday",FALSE
2018-09-07,100,110,419,"LAMARCK-CAULAINCOURT",71492,"NAVIGO JOUR",5,"Sep",2018,"Friday",FALSE
2021-02-05,800,854,527,"MAURECOURT",65827,"FGT",12,"Feb",2021,"Friday",FALSE
2023-01-17,800,804,396,"FERTE ALAIS",59661,"NAVIGO",162,"Jan",2023,"Tuesday",FALSE
2017-02-28,800,804,571,"MOULIN-GALANT",60084,"AMETHYSTE",9,"Feb",2017,"Tuesday",FALSE
2020-09-20,100,110,419,"LAMARCK-CAULAINCOURT",71492,"AUTRE TITRE",163,"Sep",2020,"Sunday",FALSE
2022-11-08,800,854,175,"CHAVILLE RD",69503,"TST",153,"Nov",2022,"Tuesday",FALSE
2017-02-12,810,802,889,"VERT-GALANT",73482,"IMAGINE R",359,"Feb",2017,"Sunday",FALSE
2022-12-10,800,803,574,"MUSEE D'ORSAY",71269,"TST",119,"Dec",2022,"Saturday",FALSE
2022-09-04,100,110,495,"MAIRIE D'ISSY ",70671,"NAVIGO",54,"Sep",2022,"Sunday",FALSE
2023-05-30,800,853,833,"ST OUEN AUMONE",66803,"IMAGINE R",411,"May",2023,"Tuesday",FALSE
2018-02-14,800,854,205,"CONFLANS-SAINTE-HONORINE",66095,"AUTRE TITRE",5,"Feb",2018,"Wednesday",FALSE
2018-11-30,100,110,746,"ROME",71408,"NAVIGO JOUR",6,"Nov",2018,"Friday",FALSE
2019-09-22,100,110,49,"BARBES-ROCHECHOUART",71426,"NON DEFINI",312,"Sep",2019,"Sunday",FALSE
2021-10-04,100,110,206,"CONVENTION",71075,"AUTRE TITRE",726,"Oct",2021,"Monday",FALSE
2021-05-09,100,110,47,"BALARD",71073,"TST",95,"May",2021,"Sunday",FALSE
2023-02-12,800,803,274,"ETRECHY",59678,"TST",13,"Feb",2023,"Sunday",FALSE
2020-01-04,100,110,283,"FILLES DU CALVAIRE",71277,"TST",24,"Jan",2020,"Saturday",FALSE
2022-04-03,810,802,612,"ORSAY-VILLE",62892,"NAVIGO JOUR",5,"Apr",2022,"Sunday",FALSE
2018-10-25,100,110,687,"PORTE DE CHOISY",70604,"NAVIGO JOUR",5,"Oct",2018,"Thursday",FALSE
2017-01-24,100,110,729,"REPUBLIQUE",71311,"AMETHYSTE",1183,"Jan",2017,"Tuesday",FALSE
2019-08-12,800,852,458,"LES-ESSARTS-LE-ROI",63240,"NAVIGO",265,"Aug",2019,"Monday",FALSE
2020-12-01,800,803,679,"PORCHEFONTAINE",63886,"NAVIGO",7,"Dec",2020,"Tuesday",FALSE
2017-04-15,800,803,885,"VERSAILLES CHATEAU",73721,"AMETHYSTE",57,"Apr",2017,"Saturday",TRUE
2021-01-18,100,110,758,"SAINT-AMBROISE",71781,"AUTRE TITRE",204,"Jan",2021,"Monday",FALSE
2020-11-09,100,110,767,"SAINT-GERMAIN-DES-PRES",71216,"AUTRE TITRE",58,"Nov",2020,"Monday",FALSE
2019-06-27,810,801,378,"JOINVILLE-LE-PONT",70640,"NAVIGO",212,"Jun",2019,"Thursday",FALSE
2017-10-29,810,802,889,"VERT-GALANT",73482,"AMETHYSTE",121,"Oct",2017,"Sunday",FALSE
2020-01-30,800,803,444,"LES ARDOINES",70064,"TST",188,"Jan",2020,"Thursday",FALSE
2020-10-18,800,853,256,"ENGHIEN-LES-BAINS",65485,"NAVIGO JOUR",5,"Oct",2020,"Sunday",FALSE
2020-03-24,100,110,689,"PORTE DE CLICHY",71545,"NON DEFINI",56,"Mar",2020,"Tuesday",FALSE
2022-05-24,800,804,468,"LIEUSAINT-MOISSY",62412,"NAVIGO",104,"May",2022,"Tuesday",FALSE
2023-02-09,100,110,583,"NATION",71673,"AMETHYSTE",827,"Feb",2023,"Thursday",FALSE
2022-10-08,800,854,464,"ETANG LA VILLE",73603,"NAVIGO",7,"Oct",2022,"Saturday",FALSE
2021-03-31,100,110,122,"CADET",71351,"TST",260,"Mar",2021,"Wednesday",FALSE
2023-03-23,800,804,106,"BOUTIGNY",59565,"NON DEFINI",5,"Mar",2023,"Thursday",FALSE
2017-07-18,800,851,554,"MONTEREAU",61414,"AMETHYSTE",23,"Jul",2017,"Tuesday",FALSE
2020-07-15,800,805,964,"ROISSY-EN-BRIE",67839,"IMAGINE R",387,"Jul",2020,"Wednesday",FALSE
2022-04-17,100,110,479,"LOURMEL",71086,"AUTRE TITRE",268,"Apr",2022,"Sunday",FALSE
2021-10-17,810,801,6,"ACHERES-VILLE",73604,"IMAGINE R",264,"Oct",2021,"Sunday",FALSE
2018-05-28,800,853,390,"LA BARRE-ORMESSON",65360,"TST",65,"May",2018,"Monday",FALSE
2019-12-02,100,110,656,"PLAISANCE",71039,"TST",710,"Dec",2019,"Monday",FALSE
2021-07-22,800,853,95,"BOUFFEMONT-MOISSELLES",66795,"NAVIGO",361,"Jul",2021,"Thursday",FALSE
2018-03-21,800,803,57,"BOULEVARD VICTOR",74002,"FGT",48,"Mar",2018,"Wednesday",FALSE
2017-06-06,800,854,867,"VAL-D'ARGENTEUIL",65110,"AUTRE TITRE",76,"Jun",2017,"Tuesday",FALSE
2023-02-12,100,110,855,"TOLBIAC",71001,"FGT",189,"Feb",2023,"Sunday",FALSE
2020-01-20,810,802,520,"MASSY-PALAISEAU",63244,"NON DEFINI",408,"Jan",2020,"Monday",FALSE
2021-05-13,800,853,558,"MONTIGNY-BEAUCHAMP",66335,"NAVIGO",766,"May",2021,"Thursday",TRUE
2018-05-30,100,110,684,"PORTE DE BAGNOLET",71799,"FGT",589,"May",2018,"Wednesday",FALSE
2019-09-23,100,110,93,"BOTZARIS",71906,"IMAGINE R",466,"Sep",2019,"Monday",FALSE
2021-06-29,100,110,764,"SAINT-FARGEAU",71860,"AMETHYSTE",69,"Jun",2021,"Tuesday",FALSE
2021-11-23,800,804,48,"BALLANCOURT",59825,"TST",32,"Nov",2021,"Tuesday",FALSE
2020-06-24,100,110,779,"SAINT-PLACIDE",71184,"AMETHYSTE",116,"Jun",2020,"Wednesday",FALSE
2022-05-12,100,110,199,"CONCORDE",71298,"FGT",168,"May",2022,"Thursday",FALSE
2021-08-04,800,854,111,"BREVAL",65051,"FGT",5,"Aug",2021,"Wednesday",FALSE
2017-08-10,100,110,65,"BERAULT",71650,"FGT",175,"Aug",2017,"Thursday",FALSE
2019-04-03,800,853,710,"PRESLES-COURCELLES",67169,"NAVIGO",274,"Apr",2019,"Wednesday",FALSE
2021-03-12,100,110,183,"CHEVALERET",73651,"AMETHYSTE",305,"Mar",2021,"Friday",FALSE
2020-05-23,800,854,388,"JUZIERS",65988,"NAVIGO",5,"May",2020,"Saturday",FALSE
2022-01-27,800,803,688,"PORTE-DE-CLICHY",71545,"NAVIGO JOUR",7,"Jan",2022,"Thursday",FALSE
2018-01-28,100,110,714,"PYRAMIDES",73788,"AMETHYSTE",112,"Jan",2018,"Sunday",FALSE
2020-11-16,100,110,466,"LIBERTE",71558,"TST",178,"Nov",2020,"Monday",FALSE
2020-05-05,810,801,473,"LOGNES",68123,"FGT",26,"May",2020,"Tuesday",FALSE
2022-06-22,800,854,831,"SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY",64382,"IMAGINE R",181,"Jun",2022,"Wednesday",FALSE
2023-02-27,800,854,391,"CELLE ST CLOUD",64251,"IMAGINE R",416,"Feb",2023,"Monday",FALSE
2020-05-15,100,110,228,"CROIX DE CHAVAUX (JACQUES DUCLOS)",71756,"TST",361,"May",2020,"Friday",FALSE
2022-11-05,810,802,622,"PARC DE SCEAUX",69906,"IMAGINE R",259,"Nov",2022,"Saturday",FALSE
2022-10-23,800,853,784,"SARCELLES",66079,"AMETHYSTE",26,"Oct",2022,"Sunday",FALSE
2020-06-20,810,801,393,"LA DEFENSE-GRANDE ARCHE",71517,"AUTRE TITRE",164,"Jun",2020,"Saturday",FALSE
2021-05-11,800,853,537,"MERY-VAL D'OISE",66934,"IMAGINE R",73,"May",2021,"Tuesday",FALSE
2020-05-21,810,801,438,"LE VESINET-CENTRE",64514,"NAVIGO JOUR",5,"May",2020,"Thursday",TRUE
2022-01-26,100,110,602,"OBERKAMPF",71803,"TST",395,"Jan",2022,"Wednesday",FALSE
2018-08-11,800,854,205,"CONFLANS-SAINTE-HONORINE",66095,"NAVIGO JOUR",5,"Aug",2018,"Saturday",FALSE
2019-03-20,800,852,288,"FONTENAY-LE-FLEURY",63999,"TST",85,"Mar",2019,"Wednesday",FALSE
2023-06-19,800,854,579,"NANTERRE UNIVER",70956,"NON DEFINI",9,"Jun",2023,"Monday",FALSE
2018-02-18,800,854,58,"BECON-LES-BRUYERES",72124,"IMAGINE R",278,"Feb",2018,"Sunday",FALSE
2017-01-12,800,803,821,"SAINT-GRATIEN",65305,"FGT",167,"Jan",2017,"Thursday",FALSE
2017-02-26,810,802,102,"BOURG-LA-REINE",70033,"IMAGINE R",1076,"Feb",2017,"Sunday",FALSE
2022-04-21,100,110,642,"PIERRE CURIE",70537,"FGT",95,"Apr",2022,"Thursday",FALSE
2018-12-06,800,852,303,"GARANCIERES-LA QUEUE",64025,"NAVIGO",318,"Dec",2018,"Thursday",FALSE
2019-12-08,800,803,899,"VILLENEUVE-LE-ROI",69625,"AMETHYSTE",5,"Dec",2019,"Sunday",FALSE
2022-07-11,810,802,287,"FONTENAY-AUX-R",70133,"AMETHYSTE",38,"Jul",2022,"Monday",FALSE
2023-06-28,100,110,483899,"MAIRIE AUBERV.",72524,"NON DEFINI",189,"Jun",2023,"Wednesday",FALSE
2019-03-30,100,110,655,"PLACE MONGE (JARDIN DES PLANTES)",71133,"FGT",189,"Mar",2019,"Saturday",FALSE
2018-07-25,800,854,566,"MONTREUIL",63989,"NAVIGO JOUR",5,"Jul",2018,"Wednesday",FALSE
2017-12-01,100,110,702,"PORTE DE VINCENNES",71663,"TST",742,"Dec",2017,"Friday",FALSE
2023-04-19,100,110,416,"LA FOURCHE",71474,"TST",488,"Apr",2023,"Wednesday",FALSE
2019-03-01,100,110,377,"JAVEL",71150,"NAVIGO JOUR",5,"Mar",2019,"Friday",FALSE
2019-07-06,800,800,1203,"VILLETANEUSE U",72396,"NAVIGO",631,"Jul",2019,"Saturday",FALSE
2023-02-02,800,854,579,"NANTERRE UNIVER",70956,"AMETHYSTE",5,"Feb",2023,"Thursday",FALSE
2017-02-16,100,110,299,"GAITE",73675,"TST",196,"Feb",2017,"Thursday",FALSE
2022-11-09,800,803,632,"PEREIRE-LEVALLOIS",71453,"NAVIGO JOUR",5,"Nov",2022,"Wednesday",FALSE
2019-10-26,800,850,860,"TRILPORT",68984,"FGT",17,"Oct",2019,"Saturday",FALSE
2021-05-25,800,854,712,"PUTEAUX",71422,"NAVIGO JOUR",5,"May",2021,"Tuesday",FALSE
2018-05-18,100,110,695,"PORTE DE SAINT-CLOUD",71084,"FGT",433,"May",2018,"Friday",FALSE
2019-05-23,800,853,852,"THIEUX-NANTOUILLET",69196,"NAVIGO",5,"May",2019,"Thursday",FALSE
